"ID"	"Country"	"Region"	"Year"	"Antibiotic"	"MIC"
8513447	"USA"	"Ohio"	2018	"Cefepime"	16
8513447	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513447	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513447	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513447	"USA"	"Ohio"	2018	"Imipenem"	0.25
8513447	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513447	"USA"	"Ohio"	2018	"Meropenem"	0.5
8513447	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513446	"USA"	"Ohio"	2018	"Amikacin"	16
8513446	"USA"	"Ohio"	2018	"Ampicillin"	32
8513446	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513446	"USA"	"Ohio"	2018	"Cefepime"	16
8513446	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513446	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513446	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513446	"USA"	"Ohio"	2018	"Imipenem"	0.25
8513446	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513446	"USA"	"Ohio"	2018	"Meropenem"	0.5
8513446	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513445	"USA"	"Michigan"	2018	"Amikacin"	16
8513445	"USA"	"Michigan"	2018	"Ampicillin"	32
8513445	"USA"	"Michigan"	2018	"Ampicillin/Sulbactam"	32
8513445	"USA"	"Michigan"	2018	"Cefepime"	8
8513445	"USA"	"Michigan"	2018	"Cefoxitin"	32
8513445	"USA"	"Michigan"	2018	"Ceftazidime"	16
8513445	"USA"	"Michigan"	2018	"Ceftriaxone"	64
8513445	"USA"	"Michigan"	2018	"Imipenem"	1
8513445	"USA"	"Michigan"	2018	"Levofloxacin"	4
8513445	"USA"	"Michigan"	2018	"Meropenem"	1
8513445	"USA"	"Michigan"	2018	"Piperacillin/Tazobactam"	32
8513444	"USA"	"Ohio"	2018	"Amikacin"	8
8513444	"USA"	"Ohio"	2018	"Ampicillin"	32
8513444	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513444	"USA"	"Ohio"	2018	"Cefepime"	16
8513444	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513444	"USA"	"Ohio"	2018	"Ceftazidime"	16
8513444	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513444	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513444	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513444	"USA"	"Ohio"	2018	"Meropenem"	1
8513444	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513440	"USA"	"Michigan"	2018	"Amikacin"	16
8513440	"USA"	"Michigan"	2018	"Ampicillin"	32
8513440	"USA"	"Michigan"	2018	"Ampicillin/Sulbactam"	32
8513440	"USA"	"Michigan"	2018	"Cefepime"	8
8513440	"USA"	"Michigan"	2018	"Cefoxitin"	32
8513440	"USA"	"Michigan"	2018	"Ceftazidime"	16
8513440	"USA"	"Michigan"	2018	"Ceftriaxone"	64
8513440	"USA"	"Michigan"	2018	"Imipenem"	0.25
8513440	"USA"	"Michigan"	2018	"Levofloxacin"	4
8513440	"USA"	"Michigan"	2018	"Meropenem"	0.5
8513440	"USA"	"Michigan"	2018	"Piperacillin/Tazobactam"	16
8513439	"USA"	"Michigan"	2018	"Amikacin"	16
8513439	"USA"	"Michigan"	2018	"Ampicillin"	32
8513439	"USA"	"Michigan"	2018	"Ampicillin/Sulbactam"	32
8513439	"USA"	"Michigan"	2018	"Cefepime"	8
8513439	"USA"	"Michigan"	2018	"Cefoxitin"	32
8513439	"USA"	"Michigan"	2018	"Ceftazidime"	16
8513439	"USA"	"Michigan"	2018	"Ceftriaxone"	64
8513439	"USA"	"Michigan"	2018	"Imipenem"	1
8513439	"USA"	"Michigan"	2018	"Levofloxacin"	4
8513439	"USA"	"Michigan"	2018	"Meropenem"	1
8513439	"USA"	"Michigan"	2018	"Piperacillin/Tazobactam"	32
8513437	"USA"	"Michigan"	2018	"Amikacin"	16
8513437	"USA"	"Michigan"	2018	"Ampicillin"	32
8513437	"USA"	"Michigan"	2018	"Ampicillin/Sulbactam"	32
8513437	"USA"	"Michigan"	2018	"Cefepime"	8
8513437	"USA"	"Michigan"	2018	"Cefoxitin"	16
8513437	"USA"	"Michigan"	2018	"Ceftazidime"	16
8513437	"USA"	"Michigan"	2018	"Ceftriaxone"	32
8513437	"USA"	"Michigan"	2018	"Imipenem"	0.25
8513437	"USA"	"Michigan"	2018	"Levofloxacin"	4
8513437	"USA"	"Michigan"	2018	"Meropenem"	0.5
8513437	"USA"	"Michigan"	2018	"Piperacillin/Tazobactam"	32
8513435	"USA"	"Ohio"	2018	"Amikacin"	16
8513435	"USA"	"Ohio"	2018	"Ampicillin"	32
8513435	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513435	"USA"	"Ohio"	2018	"Cefepime"	16
8513435	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513435	"USA"	"Ohio"	2018	"Ceftazidime"	16
8513435	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513435	"USA"	"Ohio"	2018	"Imipenem"	0.25
8513435	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513435	"USA"	"Ohio"	2018	"Meropenem"	0.5
8513435	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513434	"USA"	"Ohio"	2018	"Amikacin"	16
8513434	"USA"	"Ohio"	2018	"Ampicillin"	32
8513434	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513434	"USA"	"Ohio"	2018	"Cefepime"	32
8513434	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513434	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513434	"USA"	"Ohio"	2018	"Ceftriaxone"	128
8513434	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513434	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513434	"USA"	"Ohio"	2018	"Meropenem"	1
8513434	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513427	"USA"	"Ohio"	2018	"Amikacin"	8
8513427	"USA"	"Ohio"	2018	"Ampicillin"	32
8513427	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513427	"USA"	"Ohio"	2018	"Cefepime"	16
8513427	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513427	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513427	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513427	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513427	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513427	"USA"	"Ohio"	2018	"Meropenem"	1
8513427	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513426	"USA"	"Ohio"	2018	"Amikacin"	8
8513426	"USA"	"Ohio"	2018	"Ampicillin"	32
8513426	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513426	"USA"	"Ohio"	2018	"Cefepime"	16
8513426	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513426	"USA"	"Ohio"	2018	"Ceftazidime"	16
8513426	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513426	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513426	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513426	"USA"	"Ohio"	2018	"Meropenem"	1
8513426	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513425	"USA"	"Ohio"	2018	"Amikacin"	8
8513425	"USA"	"Ohio"	2018	"Ampicillin"	32
8513425	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513425	"USA"	"Ohio"	2018	"Cefepime"	16
8513425	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513425	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513425	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513425	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513425	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513425	"USA"	"Ohio"	2018	"Meropenem"	1
8513425	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513423	"USA"	"Ohio"	2018	"Amikacin"	8
8513423	"USA"	"Ohio"	2018	"Ampicillin"	32
8513423	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513423	"USA"	"Ohio"	2018	"Cefepime"	16
8513423	"USA"	"Ohio"	2018	"Cefoxitin"	32
8513423	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513423	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513423	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513423	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513423	"USA"	"Ohio"	2018	"Meropenem"	1
8513423	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513422	"USA"	"Ohio"	2018	"Amikacin"	16
8513422	"USA"	"Ohio"	2018	"Ampicillin"	32
8513422	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513422	"USA"	"Ohio"	2018	"Cefepime"	16
8513422	"USA"	"Ohio"	2018	"Cefoxitin"	32
8513422	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513422	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513422	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513422	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513422	"USA"	"Ohio"	2018	"Meropenem"	1
8513422	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513421	"USA"	"Ohio"	2018	"Amikacin"	16
8513421	"USA"	"Ohio"	2018	"Ampicillin"	32
8513421	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513421	"USA"	"Ohio"	2018	"Cefepime"	16
8513421	"USA"	"Ohio"	2018	"Cefoxitin"	32
8513421	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513421	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513421	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513421	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513421	"USA"	"Ohio"	2018	"Meropenem"	1
8513421	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513419	"USA"	"Ohio"	2018	"Amikacin"	16
8513419	"USA"	"Ohio"	2018	"Ampicillin"	32
8513419	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513419	"USA"	"Ohio"	2018	"Cefepime"	16
8513419	"USA"	"Ohio"	2018	"Cefoxitin"	32
8513419	"USA"	"Ohio"	2018	"Ceftazidime"	16
8513419	"USA"	"Ohio"	2018	"Ceftriaxone"	32
8513419	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513419	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513419	"USA"	"Ohio"	2018	"Meropenem"	1
8513419	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513418	"USA"	"Ohio"	2018	"Amikacin"	16
8513418	"USA"	"Ohio"	2018	"Ampicillin"	32
8513418	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513418	"USA"	"Ohio"	2018	"Cefepime"	16
8513418	"USA"	"Ohio"	2018	"Cefoxitin"	16
8513418	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513418	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513418	"USA"	"Ohio"	2018	"Imipenem"	0.25
8513418	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513418	"USA"	"Ohio"	2018	"Meropenem"	0.5
8513418	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
8513417	"USA"	"Ohio"	2018	"Amikacin"	16
8513417	"USA"	"Ohio"	2018	"Ampicillin"	32
8513417	"USA"	"Ohio"	2018	"Ampicillin/Sulbactam"	32
8513417	"USA"	"Ohio"	2018	"Cefepime"	8
8513417	"USA"	"Ohio"	2018	"Cefoxitin"	32
8513417	"USA"	"Ohio"	2018	"Ceftazidime"	32
8513417	"USA"	"Ohio"	2018	"Ceftriaxone"	64
8513417	"USA"	"Ohio"	2018	"Imipenem"	0.5
8513417	"USA"	"Ohio"	2018	"Levofloxacin"	4
8513417	"USA"	"Ohio"	2018	"Meropenem"	1
8513417	"USA"	"Ohio"	2018	"Piperacillin/Tazobactam"	32
6812670	"USA"	"Unknown"	2017	"Amikacin"	16
6812670	"USA"	"Unknown"	2017	"Ampicillin"	32
6812670	"USA"	"Unknown"	2017	"Ampicillin/Sulbactam"	32
6812670	"USA"	"Unknown"	2017	"Cefepime"	8
6812670	"USA"	"Unknown"	2017	"Cefoxitin"	32
6812670	"USA"	"Unknown"	2017	"Ceftazidime"	16
6812670	"USA"	"Unknown"	2017	"Ceftriaxone"	64
6812670	"USA"	"Unknown"	2017	"Imipenem"	1
6812670	"USA"	"Unknown"	2017	"Levofloxacin"	4
6812670	"USA"	"Unknown"	2017	"Meropenem"	2
6812670	"USA"	"Unknown"	2017	"Piperacillin/Tazobactam"	32
6812667	"USA"	"Unknown"	2017	"Amikacin"	16
6812667	"USA"	"Unknown"	2017	"Ampicillin"	32
6812667	"USA"	"Unknown"	2017	"Ampicillin/Sulbactam"	32
6812667	"USA"	"Unknown"	2017	"Cefepime"	8
6812667	"USA"	"Unknown"	2017	"Cefoxitin"	32
6812667	"USA"	"Unknown"	2017	"Ceftazidime"	16
6812667	"USA"	"Unknown"	2017	"Ceftriaxone"	32
6812667	"USA"	"Unknown"	2017	"Imipenem"	1
6812667	"USA"	"Unknown"	2017	"Levofloxacin"	4
6812667	"USA"	"Unknown"	2017	"Meropenem"	2
6812667	"USA"	"Unknown"	2017	"Piperacillin/Tazobactam"	32
6812666	"USA"	"Unknown"	2017	"Amikacin"	16
6812666	"USA"	"Unknown"	2017	"Ampicillin"	32
6812666	"USA"	"Unknown"	2017	"Ampicillin/Sulbactam"	32
6812666	"USA"	"Unknown"	2017	"Cefepime"	8
6812666	"USA"	"Unknown"	2017	"Cefoxitin"	32
6812666	"USA"	"Unknown"	2017	"Ceftazidime"	32
6812666	"USA"	"Unknown"	2017	"Ceftriaxone"	64
6812666	"USA"	"Unknown"	2017	"Imipenem"	1
6812666	"USA"	"Unknown"	2017	"Levofloxacin"	4
6812666	"USA"	"Unknown"	2017	"Meropenem"	2
6812666	"USA"	"Unknown"	2017	"Piperacillin/Tazobactam"	32
6812665	"USA"	"Unknown"	2017	"Amikacin"	8
6812665	"USA"	"Unknown"	2017	"Ampicillin"	32
6812665	"USA"	"Unknown"	2017	"Ampicillin/Sulbactam"	32
6812665	"USA"	"Unknown"	2017	"Cefepime"	8
6812665	"USA"	"Unknown"	2017	"Cefoxitin"	32
6812665	"USA"	"Unknown"	2017	"Ceftazidime"	32
6812665	"USA"	"Unknown"	2017	"Ceftriaxone"	64
6812665	"USA"	"Unknown"	2017	"Imipenem"	1
6812665	"USA"	"Unknown"	2017	"Levofloxacin"	4
6812665	"USA"	"Unknown"	2017	"Meropenem"	2
6812665	"USA"	"Unknown"	2017	"Piperacillin/Tazobactam"	32
6812664	"USA"	"North Carolina"	2017	"Amikacin"	16
6812664	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812664	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812664	"USA"	"North Carolina"	2017	"Cefepime"	8
6812664	"USA"	"North Carolina"	2017	"Cefoxitin"	16
6812664	"USA"	"North Carolina"	2017	"Ceftazidime"	32
6812664	"USA"	"North Carolina"	2017	"Ceftriaxone"	32
6812664	"USA"	"North Carolina"	2017	"Imipenem"	1
6812664	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812664	"USA"	"North Carolina"	2017	"Meropenem"	2
6812664	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	16
6812663	"USA"	"Ohio"	2017	"Amikacin"	16
6812663	"USA"	"Ohio"	2017	"Ampicillin"	32
6812663	"USA"	"Ohio"	2017	"Ampicillin/Sulbactam"	32
6812663	"USA"	"Ohio"	2017	"Cefepime"	32
6812663	"USA"	"Ohio"	2017	"Cefoxitin"	32
6812663	"USA"	"Ohio"	2017	"Ceftazidime"	32
6812663	"USA"	"Ohio"	2017	"Ceftriaxone"	128
6812663	"USA"	"Ohio"	2017	"Imipenem"	0.5
6812663	"USA"	"Ohio"	2017	"Levofloxacin"	4
6812663	"USA"	"Ohio"	2017	"Meropenem"	1
6812663	"USA"	"Ohio"	2017	"Piperacillin/Tazobactam"	32
6812662	"USA"	"Ohio"	2017	"Amikacin"	16
6812662	"USA"	"Ohio"	2017	"Ampicillin"	32
6812662	"USA"	"Ohio"	2017	"Ampicillin/Sulbactam"	32
6812662	"USA"	"Ohio"	2017	"Cefepime"	8
6812662	"USA"	"Ohio"	2017	"Cefoxitin"	32
6812662	"USA"	"Ohio"	2017	"Ceftazidime"	32
6812662	"USA"	"Ohio"	2017	"Ceftriaxone"	64
6812662	"USA"	"Ohio"	2017	"Imipenem"	1
6812662	"USA"	"Ohio"	2017	"Levofloxacin"	4
6812662	"USA"	"Ohio"	2017	"Meropenem"	2
6812662	"USA"	"Ohio"	2017	"Piperacillin/Tazobactam"	32
6812661	"USA"	"Michigan"	2017	"Amikacin"	16
6812661	"USA"	"Michigan"	2017	"Ampicillin"	32
6812661	"USA"	"Michigan"	2017	"Ampicillin/Sulbactam"	32
6812661	"USA"	"Michigan"	2017	"Cefepime"	8
6812661	"USA"	"Michigan"	2017	"Cefoxitin"	32
6812661	"USA"	"Michigan"	2017	"Ceftazidime"	16
6812661	"USA"	"Michigan"	2017	"Ceftriaxone"	32
6812661	"USA"	"Michigan"	2017	"Imipenem"	1
6812661	"USA"	"Michigan"	2017	"Levofloxacin"	4
6812661	"USA"	"Michigan"	2017	"Meropenem"	2
6812661	"USA"	"Michigan"	2017	"Piperacillin/Tazobactam"	32
6812660	"USA"	"Michigan"	2017	"Amikacin"	16
6812660	"USA"	"Michigan"	2017	"Ampicillin"	32
6812660	"USA"	"Michigan"	2017	"Ampicillin/Sulbactam"	32
6812660	"USA"	"Michigan"	2017	"Cefepime"	32
6812660	"USA"	"Michigan"	2017	"Cefoxitin"	32
6812660	"USA"	"Michigan"	2017	"Ceftazidime"	32
6812660	"USA"	"Michigan"	2017	"Ceftriaxone"	64
6812660	"USA"	"Michigan"	2017	"Imipenem"	1
6812660	"USA"	"Michigan"	2017	"Levofloxacin"	4
6812660	"USA"	"Michigan"	2017	"Meropenem"	1
6812660	"USA"	"Michigan"	2017	"Piperacillin/Tazobactam"	32
6812659	"USA"	"Ohio"	2017	"Amikacin"	16
6812659	"USA"	"Ohio"	2017	"Ampicillin"	32
6812659	"USA"	"Ohio"	2017	"Ampicillin/Sulbactam"	32
6812659	"USA"	"Ohio"	2017	"Cefepime"	8
6812659	"USA"	"Ohio"	2017	"Cefoxitin"	32
6812659	"USA"	"Ohio"	2017	"Ceftazidime"	32
6812659	"USA"	"Ohio"	2017	"Ceftriaxone"	32
6812659	"USA"	"Ohio"	2017	"Imipenem"	1
6812659	"USA"	"Ohio"	2017	"Levofloxacin"	4
6812659	"USA"	"Ohio"	2017	"Meropenem"	2
6812659	"USA"	"Ohio"	2017	"Piperacillin/Tazobactam"	32
6812658	"USA"	"North Carolina"	2017	"Amikacin"	16
6812658	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812658	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812658	"USA"	"North Carolina"	2017	"Cefepime"	8
6812658	"USA"	"North Carolina"	2017	"Cefoxitin"	16
6812658	"USA"	"North Carolina"	2017	"Ceftazidime"	16
6812658	"USA"	"North Carolina"	2017	"Ceftriaxone"	64
6812658	"USA"	"North Carolina"	2017	"Imipenem"	1
6812658	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812658	"USA"	"North Carolina"	2017	"Meropenem"	2
6812658	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	32
6812657	"USA"	"North Carolina"	2017	"Amikacin"	16
6812657	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812657	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812657	"USA"	"North Carolina"	2017	"Cefepime"	8
6812657	"USA"	"North Carolina"	2017	"Cefoxitin"	16
6812657	"USA"	"North Carolina"	2017	"Ceftazidime"	32
6812657	"USA"	"North Carolina"	2017	"Ceftriaxone"	32
6812657	"USA"	"North Carolina"	2017	"Imipenem"	1
6812657	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812657	"USA"	"North Carolina"	2017	"Meropenem"	2
6812657	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	32
6812656	"USA"	"North Carolina"	2017	"Amikacin"	16
6812656	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812656	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812656	"USA"	"North Carolina"	2017	"Cefepime"	16
6812656	"USA"	"North Carolina"	2017	"Cefoxitin"	32
6812656	"USA"	"North Carolina"	2017	"Ceftazidime"	32
6812656	"USA"	"North Carolina"	2017	"Ceftriaxone"	64
6812656	"USA"	"North Carolina"	2017	"Imipenem"	1
6812656	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812656	"USA"	"North Carolina"	2017	"Meropenem"	4
6812656	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	32
6812655	"USA"	"North Carolina"	2017	"Amikacin"	8
6812655	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812655	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812655	"USA"	"North Carolina"	2017	"Cefepime"	16
6812655	"USA"	"North Carolina"	2017	"Cefoxitin"	16
6812655	"USA"	"North Carolina"	2017	"Ceftazidime"	32
6812655	"USA"	"North Carolina"	2017	"Ceftriaxone"	64
6812655	"USA"	"North Carolina"	2017	"Imipenem"	0.5
6812655	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812655	"USA"	"North Carolina"	2017	"Meropenem"	1
6812655	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	32
6812654	"USA"	"North Carolina"	2017	"Amikacin"	16
6812654	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812654	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812654	"USA"	"North Carolina"	2017	"Cefepime"	4
6812654	"USA"	"North Carolina"	2017	"Cefoxitin"	16
6812654	"USA"	"North Carolina"	2017	"Ceftazidime"	16
6812654	"USA"	"North Carolina"	2017	"Ceftriaxone"	32
6812654	"USA"	"North Carolina"	2017	"Imipenem"	1
6812654	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812654	"USA"	"North Carolina"	2017	"Meropenem"	2
6812654	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	16
6812653	"USA"	"North Carolina"	2017	"Amikacin"	16
6812653	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812653	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812653	"USA"	"North Carolina"	2017	"Cefepime"	8
6812653	"USA"	"North Carolina"	2017	"Cefoxitin"	16
6812653	"USA"	"North Carolina"	2017	"Ceftazidime"	16
6812653	"USA"	"North Carolina"	2017	"Ceftriaxone"	32
6812653	"USA"	"North Carolina"	2017	"Imipenem"	1
6812653	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812653	"USA"	"North Carolina"	2017	"Meropenem"	2
6812653	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	32
6812652	"USA"	"North Carolina"	2017	"Amikacin"	16
6812652	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812652	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812652	"USA"	"North Carolina"	2017	"Cefepime"	8
6812652	"USA"	"North Carolina"	2017	"Cefoxitin"	16
6812652	"USA"	"North Carolina"	2017	"Ceftazidime"	16
6812652	"USA"	"North Carolina"	2017	"Ceftriaxone"	32
6812652	"USA"	"North Carolina"	2017	"Imipenem"	1
6812652	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812652	"USA"	"North Carolina"	2017	"Meropenem"	2
6812652	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	32
6812651	"USA"	"North Carolina"	2017	"Amikacin"	16
6812651	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812651	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812651	"USA"	"North Carolina"	2017	"Cefepime"	8
6812651	"USA"	"North Carolina"	2017	"Cefoxitin"	16
6812651	"USA"	"North Carolina"	2017	"Ceftazidime"	32
6812651	"USA"	"North Carolina"	2017	"Ceftriaxone"	32
6812651	"USA"	"North Carolina"	2017	"Imipenem"	1
6812651	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812651	"USA"	"North Carolina"	2017	"Meropenem"	2
6812651	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	16
6812650	"USA"	"North Carolina"	2017	"Amikacin"	16
6812650	"USA"	"North Carolina"	2017	"Ampicillin"	32
6812650	"USA"	"North Carolina"	2017	"Ampicillin/Sulbactam"	32
6812650	"USA"	"North Carolina"	2017	"Cefepime"	8
6812650	"USA"	"North Carolina"	2017	"Cefoxitin"	32
6812650	"USA"	"North Carolina"	2017	"Ceftazidime"	32
6812650	"USA"	"North Carolina"	2017	"Ceftriaxone"	32
6812650	"USA"	"North Carolina"	2017	"Imipenem"	0.5
6812650	"USA"	"North Carolina"	2017	"Levofloxacin"	4
6812650	"USA"	"North Carolina"	2017	"Meropenem"	1
6812650	"USA"	"North Carolina"	2017	"Piperacillin/Tazobactam"	32
6812649	"USA"	"Ohio"	2017	"Amikacin"	16
6812649	"USA"	"Ohio"	2017	"Ampicillin"	32
6812649	"USA"	"Ohio"	2017	"Ampicillin/Sulbactam"	32
6812649	"USA"	"Ohio"	2017	"Cefepime"	16
6812649	"USA"	"Ohio"	2017	"Cefoxitin"	32
6812649	"USA"	"Ohio"	2017	"Ceftazidime"	16
6812649	"USA"	"Ohio"	2017	"Ceftriaxone"	64
6812649	"USA"	"Ohio"	2017	"Imipenem"	1
6812649	"USA"	"Ohio"	2017	"Levofloxacin"	8
6812649	"USA"	"Ohio"	2017	"Meropenem"	0.5
6812649	"USA"	"Ohio"	2017	"Piperacillin/Tazobactam"	32
6812648	"USA"	"Ohio"	2017	"Amikacin"	16
6812648	"USA"	"Ohio"	2017	"Ampicillin"	32
6812648	"USA"	"Ohio"	2017	"Ampicillin/Sulbactam"	32
6812648	"USA"	"Ohio"	2017	"Cefepime"	8
6812648	"USA"	"Ohio"	2017	"Cefoxitin"	16
6812648	"USA"	"Ohio"	2017	"Ceftazidime"	16
6812648	"USA"	"Ohio"	2017	"Ceftriaxone"	32
6812648	"USA"	"Ohio"	2017	"Imipenem"	1
6812648	"USA"	"Ohio"	2017	"Levofloxacin"	4
6812648	"USA"	"Ohio"	2017	"Meropenem"	2
6812648	"USA"	"Ohio"	2017	"Piperacillin/Tazobactam"	16
6812646	"USA"	"Unknown"	2017	"Amikacin"	16
6812646	"USA"	"Unknown"	2017	"Ampicillin"	32
6812646	"USA"	"Unknown"	2017	"Ampicillin/Sulbactam"	32
6812646	"USA"	"Unknown"	2017	"Cefepime"	16
6812646	"USA"	"Unknown"	2017	"Cefoxitin"	16
6812646	"USA"	"Unknown"	2017	"Ceftazidime"	16
6812646	"USA"	"Unknown"	2017	"Ceftriaxone"	32
6812646	"USA"	"Unknown"	2017	"Imipenem"	1
6812646	"USA"	"Unknown"	2017	"Levofloxacin"	4
6812646	"USA"	"Unknown"	2017	"Meropenem"	1
6812646	"USA"	"Unknown"	2017	"Piperacillin/Tazobactam"	32
6812645	"USA"	"Unknown"	2017	"Amikacin"	16
6812645	"USA"	"Unknown"	2017	"Ampicillin"	32
6812645	"USA"	"Unknown"	2017	"Ampicillin/Sulbactam"	32
